ID	Category	Classification	SourcePath	SourceFile	SourceLines	SHA256	Snippet	Notes
EVD-263208a0f4b6	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	README.md	README.md	4	4d0da5464ff453c73b863cd4a3fee31ae1c116d0c4f6b6118ace845f996f2823	## NDSP Governance	Candidate evidence only; manual verification required.
EVD-dd6eef4d5db6	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	apps/NDSP_APPS_ONLY_GOVERNANCE.md	NDSP_APPS_ONLY_GOVERNANCE.md	1	520e6609ef927e60cafd7672245c0e58cdd9321b72de6fcabab930b250873ce1	# NDSP Apps-Only Governance	Candidate evidence only; manual verification required.
EVD-b3c479e54ac0	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	apps/NDSP_FRONTEND_SOURCE_OF_TRUTH.md	NDSP_FRONTEND_SOURCE_OF_TRUTH.md	8	ec640cb510dba89ac7c5cc619902883a5ca00d28170682812e978688219e5edb	Policy:	Candidate evidence only; manual verification required.
EVD-8b794abc89b8	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	19	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	--shadow:0 24px 60px -28px rgba(0,0,0,.85);--r:16px;	Candidate evidence only; manual verification required.
EVD-c9516ff69ab0	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	44	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	.side .brand svg{width:38px;height:38px;filter:drop-shadow(0 4px 12px rgba(217,182,90,.4))}	Candidate evidence only; manual verification required.
EVD-85bb05ae161f	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	63	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	.dot-ok{background:var(--up);box-shadow:0 0 8px var(--up)}.dot-warn{background:var(--warn)}.dot-bad{background:var(--down)}	Candidate evidence only; manual verification required.
EVD-dddfed2f607d	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	67	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	.card{background:var(--panel);border:1px solid var(--line-soft);border-radius:var(--r);backdrop-filter:blur(12px);box-shadow:var(--shadow);overflow:hidden}	Candidate evidence only; manual verification required.
EVD-a1f3ee8778d7	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	120	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	/* layer governance */	Candidate evidence only; manual verification required.
EVD-7647e5de80e3	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	201	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"<div class=""navgrp"" data-i=""grpEngine"">المحرّك والحوكمة</div>"	Candidate evidence only; manual verification required.
EVD-508cad3c69ee	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	202	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"<div class=""navitem"" data-v=""layers""><span class=""ic"">⬡</span><span data-i=""nLayers"">حوكمة الطبقات</span></div>"	Candidate evidence only; manual verification required.
EVD-de89c582db7e	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	217	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"<div class=""sub"" id=""viewSub"">مركز عمليات DSP — لوحة الحوكمة والتشغيل</div>"	Candidate evidence only; manual verification required.
