batch_id,execution_order,batch_position,capability_id,capability_name,p0_signature,service_gap,endpoint_gap,real_data_gap,remaining_gaps,passed_dimension_count,existing_coverage_state,data_state,remediation_action,closure_condition,human_confirmation_required
B10_SERVICE_REAL_DATA,10,1,CAP-ED7AC36DD2F2,Admin Trials,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA|CALCULATION|UI,3,UI_PARTIAL,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,2,CAP-F8EDAA44375A,Markets,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA|CALCULATION|UI,3,UI_PARTIAL,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,3,CAP-235EF538DEF9,Auth Reset,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA|CALCULATION,4,UI_PARTIAL,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,4,CAP-0622719B013B,Ndsp Public Quality Unique,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,5,CAP-071618E88E83,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,6,CAP-0CE111E47411,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,7,CAP-10D53C6D7918,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,8,CAP-11BF5E282765,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,9,CAP-1736E39D1CE4,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,REAL_LIVE,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,10,CAP-2CC212BF4F8E,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,11,CAP-2CD69A7EA838,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,UI_PARTIAL,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,12,CAP-3965B46743DE,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,UI_PARTIAL,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,13,CAP-4804EA150D2F,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,14,CAP-538A80545E29,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,15,CAP-55015F233F5A,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,REAL_LIVE,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,16,CAP-5B18901D1F22,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,17,CAP-636B50FAED04,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,18,CAP-6F83F74440AE,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,REAL_LIVE,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,19,CAP-7A9637DD3A75,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,REAL_LIVE,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,20,CAP-862CD297F1FD,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,UI_PARTIAL,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,21,CAP-8BCDCDA9FCED,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,22,CAP-8BFCC7DDCBE0,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,23,CAP-931E56E35D55,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,24,CAP-9F3B6AAA223B,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
B10_SERVICE_REAL_DATA,10,25,CAP-A57ECAABD0D2,Frontend Contract,SERVICE_REAL_DATA,true,false,true,SERVICE|REAL_DATA,5,API_CONNECTED,UNKNOWN,"Map the runtime service and explicit real data provider, then capture service-level data provenance evidence.",service_mapped=true;real_data_verified=true;provenance_evidence=PASS,true
