batch_id,capability_id,capability_name,p0_signature,closure_state,selected_evidence_paths,service_gap_remaining,endpoint_gap_remaining,real_data_gap_remaining,human_confirmation_required,ui_complete_created
B12_ENDPOINT_REAL_DATA,CAP-02AC4C12E6F4,Ndsp Public Summary V548,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-047A94BA516E,Guard Decision Output,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-0B34CF6B3DD7,Ndsp V53 Bridge,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-102062CC9F49,Ndsp Change Password Gateway,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-21ECD3B6E0D3,Ndsp Canonical Live Runtime V33,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-23F2C3CCC368,Enforce Decision Active Governance,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-2AB7983B84B5,Ndsp 16 Layers,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-2CD14474428C,Ndsp Market Data Bridge V2,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-2ED1FB8B8919,Restore Decision From Layers If False Neutral,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-40BEBA7E4C4F,Ndsp Admin User Ops,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-423A14E667A6,Ndsp News Ticker,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-4B97F41DF526,Feature Gate,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-4F0B75AAC48C,Ndsp Ctl 001 Workspace Identity,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-50438E70B54F,Ndsp Completed Decisions Evidence V35,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-559BFA960608,Ndsp Completed Decisions History V36,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-6C85E57F2482,Ndsp Registration Consent V42,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-7504DEC77825,Ndsp Bot Execution,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-7FAFDEF8B916,Admin List Audit Events,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-856006E91456,Ndsp Platform Gateway 9002,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-8F2A33B96CD7,Ndsp Current User Display,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-8F62216C7937,Ndsp Ui Bridge Api,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-97112AE5ED8B,Ndsp Commercial Auth Payment Staging,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-97C0885FC638,Count Elite Trial Users,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-98594541698F,Ndsp Business Ops,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B12_ENDPOINT_REAL_DATA,CAP-9C9E08E2F53E,Apply Governance Runtime,ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
