batch_id,execution_order,batch_position,capability_id,capability_name,p0_signature,service_gap,endpoint_gap,real_data_gap,remaining_gaps,passed_dimension_count,existing_coverage_state,data_state,remediation_action,closure_condition,human_confirmation_required
B07_SERVICE_ENDPOINT,7,1,CAP-89390299C6D5,Trial Payload,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,2,CAP-943DEF53265C,Test Canonical Orchestrator Smoke,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,SOURCE_IDENTIFIED,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,3,CAP-95CC41040BDF,Ndsp Restore Mandatory Governance,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,4,CAP-9A22FC96CE2A,Evaluate L13 Quality Stack,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,5,CAP-9B6A9F665D36,Determine Tdl Authority,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,6,CAP-A88B21563C34,Test Ndsp Python Tdl V2 Decision Outputs,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,SOURCE_IDENTIFIED,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,7,CAP-A8E73E0663EE,Merge Trial,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,8,CAP-A9527D6180AE,Trial Payload,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,9,CAP-AA5A5B9114A2,Test Ndsp Python Decision Governance V1,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,SOURCE_IDENTIFIED,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,10,CAP-C3FB17B62648,Cot Storage,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
