ID	Category	Classification	SourcePath	SourceFile	SourceLines	SHA256	Snippet	Notes
EVD-8b70bbc514bf	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	15	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	SMTP_TO=	Candidate evidence only; manual verification required.
EVD-5f6fcce10f91	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	17	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	# Push webhook	Candidate evidence only; manual verification required.
EVD-0e97d3ecb6ab	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	19	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	NDSP_PUSH_WEBHOOK_URL=	Candidate evidence only; manual verification required.
EVD-89a6f737ccca	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	200	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"<div class=""navitem"" data-v=""payments""><span class=""ic"">₪</span><span data-i=""nPayments"">المدفوعات</span><span class=""bdg"" id=""payCount"">3</span></div>"	Candidate evidence only; manual verification required.
EVD-3817544d019b	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	272	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"""Registration Review"":""مراجعة التسجيل"",""BUSINESS"":""الأعمال"",""Packages"":""الباقات"",""Payments"":""المدفوعات"","	Candidate evidence only; manual verification required.
EVD-45d1359d9081	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	274	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"""Alerts & Config"":""التنبيهات والإعدادات"",""Email"":""البريد"",""Telegram"":""تيليجرام"",""Health"":""الصحة التشغيلية"",""Reports"":""التقارير"","	Candidate evidence only; manual verification required.
EVD-28e27df14b21	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	368	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"[""Overview"",""Users"",""Trials"",""Registration Review"",""Packages"",""Payments"",""Layer Governance"",""NMP Research Lab"",""Health"",""Reports"",""Backups"",""نظرة عامة"",""المستخدمون"",""التجارب"",""الباقات"",""المدفوعات""].forEach(function(x){"	Candidate evidence only; manual verification required.
EVD-2a89b25ea03d	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	857	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	<!-- ===== PAYMENTS ===== -->	Candidate evidence only; manual verification required.
EVD-cde399490646	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	858	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"<section class=""view"" data-view=""payments"">"	Candidate evidence only; manual verification required.
EVD-19ab1c46dbff	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	937	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"<div class=""muted-note"" data-i=""payNote""><b>الحوكمة:</b> منطق الدفع في الخادم. لا تفعيل تلقائي بلا اعتماد. بيانات تشغيل محمية البوابة (NOWPayments) لا تُعرض إطلاقًا.</div>"	Candidate evidence only; manual verification required.
EVD-586e15a8988a	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1065	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"<div class=""muted-note"" data-i=""cfgNote""><b>الحوكمة:</b> تُعرض الحالة (مُعدّ / غير مُعدّ) وآخر اختبار فقط. الرمز قناة محميات والبيانات تشغيل محمية (بوت تيليجرام، SMTP، البوابة) لا تُعرض أبدًا.</div>"	Candidate evidence only; manual verification required.
EVD-fed3c3af3e7f	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1275	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"nOverview:""نظرة عامة"",nUsers:""المستخدمون"",nTrials:""التجارب"",nReview:""مراجعة التسجيل"",nPackages:""الباقات"",nPayments:""المدفوعات"","	Candidate evidence only; manual verification required.
EVD-a1f2acd86d65	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1294	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"payQueue:""المدفوعات والاشتراكات"",payNote:""<b>الحوكمة:</b> منطق الدفع في الخادم. لا تفعيل تلقائي بلا اعتماد. بيانات تشغيل محمية البوابة (NOWPayments) لا تُعرض إطلاقًا."","	Candidate evidence only; manual verification required.
EVD-6592553fac70	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1299	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"integrations:""قنوات التنبيه والإعدادات"",cfgNote:""<b>الحوكمة:</b> تُعرض الحالة (مُعدّ / غير مُعدّ) وآخر اختبار فقط. الرمز قناة محميات والبيانات تشغيل محمية (بوت تيليجرام، SMTP، البوابة) لا تُعرض أبدًا."","	Candidate evidence only; manual verification required.
EVD-6137206fc66e	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1306	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"titles:{overview:[""نظرة عامة"",""مركز عمليات DSP — لوحة الحوكمة والتشغيل""],users:[""المستخدمون"",""إدارة الحسابات والباقات وأوضاع اللوحة""],trials:[""التجارب"",""متابعة تجارب الـ١٦ يومًا ونية الترقية""],review:[""مراجعة التسجيل"",""قرارات مكافحة الإساءة والمراجعة اليدوية""],packages:[""الباقات"",""حدود الباقات المفروضة من الخادم""],payments:[""المدفوعات"",""حالات الاشتراك والاعتماد اليدوي""],layers:[""حوكمة الطبقات"",""١٦ طبقة · ٤ ظاهرة · ١٢ محميّة""],markets:[""الأسواق والأصول"",""حالة المحرّك ومصدر البيانات والتدقيق""],alerts:[""التنبيهات والإعدادات"",""حالة القنوات — البيانات تشغيل محمية مقنّعة دائمًا""],health:[""الصحة والن"	Candidate evidence only; manual verification required.
EVD-4fe7086658db	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1310	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"nOverview:""Overview"",nUsers:""Users"",nTrials:""Trials"",nReview:""Registration Review"",nPackages:""Packages"",nPayments:""Payments"","	Candidate evidence only; manual verification required.
EVD-179875c541fa	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1313	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"kActive:""Active users"",kWeek:""this week"",kTrial:""Trial seats"",kSeatsLeft:""10 seats remaining"",kPending:""Pending payments"",kNeedReview:""need review"",kHealth:""System health"",kUptime:""last 30 days"","	Candidate evidence only; manual verification required.
EVD-d6644701305b	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1324	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"ufAll:""All"",ufTrial:""Trial"",ufPaid:""Paid"",userSearch:""Search by name or email…"","	Candidate evidence only; manual verification required.
EVD-2aa9020127c7	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1329	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"payQueue:""Payments & Subscriptions"",payNote:""<b>Governance:</b> Payment logic stays server-side. No auto-activation without approval. Gateway protecteds (NOWPayments) never shown."","	Candidate evidence only; manual verification required.
EVD-f47bb9b85f01	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1334	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"integrations:""Alert Channels & Config"",cfgNote:""<b>Governance:</b> Only state (configured / not) and last test shown. Protected credentials & protecteds (Telegram bot, SMTP, gateway) are never shown."","	Candidate evidence only; manual verification required.
EVD-6bbb4bdc34a8	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1341	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"titles:{overview:[""Overview"",""DSP Operations Center — governance & operations""],users:[""Users"",""Manage accounts, packages and dashboard modes""],trials:[""Trials"",""Track 16-day trials and upgrade intent""],review:[""Registration Review"",""Anti-abuse decisions and manual review""],packages:[""Packages"",""Server-enforced package limits""],payments:[""Payments"",""Subscription states and manual approval""],layers:[""Layer Governance"",""16 layers · 4 visible · 12 protected""],markets:[""Markets & Assets"",""Engine, data source and audit status""],alerts:[""Alerts & Config"",""Channel status — protecteds always masked""],"	Candidate evidence only; manual verification required.
EVD-417cce482f8b	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1357	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"[[""تنبيهات"",""Alerts""],[""تنبيه واحد"",""1 alert""],[""أساسي"",""Basic""],[""تيليجرام"",""Telegram""],[""متعدد"",""Multi""]],"	Candidate evidence only; manual verification required.
EVD-a5094f5784d4	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Console.html	NDSP_Admin_Console.html	1359	fc9c20b3222082bc132b6e4ab02b1305e23918b455e37b36829ec1c28b3a6c49	"[[""Webhooks"",""Webhooks""],[""لا"",""No""],[""لا"",""No""],[""لا"",""No""],[""نعم"",""Yes""]],"	Candidate evidence only; manual verification required.
EVD-b349a57da61b	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Operations_Center.html	NDSP_Admin_Operations_Center.html	77	d75d3c39fadc28ded22dbe077fcfe7c088508b164bb851fa4fe367a5aa8a2169	"<a href=""#payments"">المدفوعات</a>"	Candidate evidence only; manual verification required.
EVD-3b9a514d7676	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Operations_Center.html	NDSP_Admin_Operations_Center.html	102	d75d3c39fadc28ded22dbe077fcfe7c088508b164bb851fa4fe367a5aa8a2169	"<div class=""card""><h2>حالة النظام</h2><div class=""metric"" style=""color:var(--green)"">OK</div><div class=""label"">API · Email · Frontend</div></div>"	Candidate evidence only; manual verification required.
EVD-4709efe50685	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Operations_Center.html	NDSP_Admin_Operations_Center.html	146	d75d3c39fadc28ded22dbe077fcfe7c088508b164bb851fa4fe367a5aa8a2169	"<section id=""payments"" class=""section card"">"	Candidate evidence only; manual verification required.
EVD-f1d635085a92	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Operations_Center.html	NDSP_Admin_Operations_Center.html	159	d75d3c39fadc28ded22dbe077fcfe7c088508b164bb851fa4fe367a5aa8a2169	"<div class=""item""><span>Email</span><b style=""color:var(--green)"">OK</b></div>"	Candidate evidence only; manual verification required.
EVD-175880dbf867	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Operations_Center.html	NDSP_Admin_Operations_Center.html	160	d75d3c39fadc28ded22dbe077fcfe7c088508b164bb851fa4fe367a5aa8a2169	"<div class=""item""><span>Telegram</span><b style=""color:var(--green)"">OK</b></div>"	Candidate evidence only; manual verification required.
EVD-b37b75b7d265	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Admin_Operations_Center.html	NDSP_Admin_Operations_Center.html	164	d75d3c39fadc28ded22dbe077fcfe7c088508b164bb851fa4fe367a5aa8a2169	"<div class=""card""><h2>حماية الأسرار</h2><div class=""safe"">لا يتم عرض أي مفاتيح API أو رموز Telegram أو كلمات مرور SMTP أو روابط قواعد بيانات داخل الواجهة.</div></div>"	Candidate evidence only; manual verification required.
EVD-63dda8d60c71	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Design_System.html	NDSP_Design_System.html	294	1bb4620782bbd017e39655ed01129a2acc368e9c79addf98e42aa6e8dc2a1049	"""Registration Review"":""مراجعة التسجيل"",""BUSINESS"":""الأعمال"",""Packages"":""الباقات"",""Payments"":""المدفوعات"","	Candidate evidence only; manual verification required.
EVD-63936b3e921c	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Design_System.html	NDSP_Design_System.html	296	1bb4620782bbd017e39655ed01129a2acc368e9c79addf98e42aa6e8dc2a1049	"""Alerts & Config"":""التنبيهات والإعدادات"",""Email"":""البريد"",""Telegram"":""تيليجرام"",""Health"":""الصحة التشغيلية"",""Reports"":""التقارير"","	Candidate evidence only; manual verification required.
EVD-9baef64810a2	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Design_System.html	NDSP_Design_System.html	390	1bb4620782bbd017e39655ed01129a2acc368e9c79addf98e42aa6e8dc2a1049	"[""Overview"",""Users"",""Trials"",""Registration Review"",""Packages"",""Payments"",""Layer Governance"",""NMP Research Lab"",""Health"",""Reports"",""Backups"",""نظرة عامة"",""المستخدمون"",""التجارب"",""الباقات"",""المدفوعات""].forEach(function(x){"	Candidate evidence only; manual verification required.
EVD-c505c0981fcb	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	197	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"{cat:""trial"",q:[""هل أحتاج بطاقة دفع للتجربة؟"",""Do I need a payment card for the trial?""],"	Candidate evidence only; manual verification required.
EVD-82c11c588dff	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	199	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"""No. The trial needs no payment card and no commitment. Upgrading to a paid package at the founder price stays <b>optional</b> at the end of the 16 days.""]},"	Candidate evidence only; manual verification required.
EVD-54e96a6a51ff	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	218	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"{cat:""security"",q:[""كيف أربط تنبيهات تيليجرام بأمان؟"",""How do I link Telegram alerts safely?""],"	Candidate evidence only; manual verification required.
EVD-f940fbe808d9	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	224	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"{cat:""billing"",q:[""كيف تتم الترقية والدفع؟"",""How do upgrades and payments work?""],"	Candidate evidence only; manual verification required.
EVD-52c1c0290a0a	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	226	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"""You pick a package and method (crypto or bank transfer). <b>No auto-activation</b> — a subscription request is created in a review state, and access activates after server-side payment approval with a confirmation email.""]},"	Candidate evidence only; manual verification required.
EVD-404f1618cb2e	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	230	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"{cat:""billing"",q:[""هل تظهر بيانات تشغيل محمية بوابة الدفع؟"",""Are payment-gateway protecteds exposed?""],"	Candidate evidence only; manual verification required.
EVD-7517d76b4460	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	232	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"""Never. Payment logic and verification are server-side, and gateway keys or any protecteds are not shown in the frontend.""]},"	Candidate evidence only; manual verification required.
EVD-4eb6c1c3144f	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	263	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"ccTgH:""Telegram support"",ccTgS:""Fastest channel"",ccMailH:""Email"",ccMailS:""For detailed inquiries"","	Candidate evidence only; manual verification required.
EVD-92f57d687590	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	267	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"es:{dir:""ltr"",lang:""es"",helpCenter:""CENTRO DE AYUDA"",backBtn:""Atrás"",heroH:""¿Cómo popreviews ayudar?"",heroP:""Respuestas claras sobre la plataforma, la prueba, la gobernanza y la seguridad. Busca o explora por categoría."",searchPh:""Buscar preguntas…"",govCalloutH:""Antes de cualquier pregunta: ¿qué es DSP?"",govCalloutP:""DSP es una plataforma de <span class='gold'>apoyo a la decisión y análisis contextual</span> — te da dirección contextual, un horizonte de seguimiento y calidad de decisión depurada. <b>No</b> es una empresa de inversión, un proveedor de recomendaciones ni un bot de trading; no ge"	Candidate evidence only; manual verification required.
EVD-310e45a456d5	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	268	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"tr:{dir:""ltr"",lang:""tr"",helpCenter:""YARDIM MERKEZİ"",backBtn:""Geri"",heroH:""Nasıl yardımcı olabiliriz?"",heroP:""Platform, deneme, yönetişim ve güvenlik hakkında net yanıtlar. Arayın veya kategoriye göre göz atın."",searchPh:""Soru ara…"",govCalloutH:""Her sorudan önce: DSP nedir?"",govCalloutP:""DSP bir <span class='gold'>karar destek ve bağlamsal analiz</span> platformudur — size bağlamsal yön, takip ufku ve arıtılmış karar kalitesi sunar. Bir yatırım şirketi, tavsiye sağlayıcısı veya işlem botu <b>değildir</b>; hiçbir fon yönetmez ve sonuç garanti etmez. Siz karar verirsiniz; biz kararı destekleriz."""	Candidate evidence only; manual verification required.
EVD-e30b5342aabe	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	269	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"id:{dir:""ltr"",lang:""id"",helpCenter:""PUSAT BANTUAN"",backBtn:""Kembali"",heroH:""Bagaimana kami bisa membantu?"",heroP:""Jawaban jelas tentang platform, uji coba, tata kelola, dan keamanan. Cari atau jelajahi berdasarkan kategori."",searchPh:""Cari pertanyaan…"",govCalloutH:""Sebelum pertanyaan apa pun: apa itu DSP?"",govCalloutP:""DSP adalah platform <span class='gold'>pendukung keputusan dan analisis kontekstual</span> — memberi Anda arah kontekstual, horizon tindak lanjut, dan kualitas keputusan yang dibersihkan. Ini <b>bukan</b> perusahaan investasi, penyedia rekomendasi, atau bot perdagangan; tidak me"	Candidate evidence only; manual verification required.
EVD-2053d45a8caa	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	270	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"zh:{dir:""ltr"",lang:""zh"",helpCenter:""帮助中心"",backBtn:""返回"",heroH:""我们能帮您什么?"",heroP:""关于平台、试用、治理和安全的清晰解答。搜索或按类别浏览。"",searchPh:""搜索问题…"",govCalloutH:""在任何问题之前:DSP 是什么?"",govCalloutP:""DSP 是一个<span class='gold'>决策支持与情境分析</span>平台——它为您提供情境方向、跟进时间范围和净化后的决策质量。它<b>不是</b>投资公司、推荐提供商或交易机器人;它不管理任何资金,也不保证任何结果。您来决定;我们支持决策。"",noresult:""没有匹配结果。请尝试其他词语或联系我们。"",ccTgH:""Telegram 支持"",ccTgS:""最快渠道"",ccMailH:""电子邮件"",ccMailS:""用于详细咨询"",govRule:""暴露决策价值 · 隐藏配方"",discT:""免责声明"",discBody:""DSP 输出和情景级别仅为情境性决策支持参考。它们不是财务建议、交易指示、执行指令或保证结果。DSP 不是投资公司,也不管理任何资金。""}"	Candidate evidence only; manual verification required.
EVD-66fdd64e690a	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	321	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"""Registration Review"":""مراجعة التسجيل"",""BUSINESS"":""الأعمال"",""Packages"":""الباقات"",""Payments"":""المدفوعات"","	Candidate evidence only; manual verification required.
EVD-1991f7172ab6	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	323	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"""Alerts & Config"":""التنبيهات والإعدادات"",""Email"":""البريد"",""Telegram"":""تيليجرام"",""Health"":""الصحة التشغيلية"",""Reports"":""التقارير"","	Candidate evidence only; manual verification required.
EVD-9e7212a9f055	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	417	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	"[""Overview"",""Users"",""Trials"",""Registration Review"",""Packages"",""Payments"",""Layer Governance"",""NMP Research Lab"",""Health"",""Reports"",""Backups"",""نظرة عامة"",""المستخدمون"",""التجارب"",""الباقات"",""المدفوعات""].forEach(function(x){"	Candidate evidence only; manual verification required.
EVD-dfcb132cf054	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Terms_Privacy.html	NDSP_Terms_Privacy.html	177	ee7b49a006c010a872becb3799eb7aee58229ed6c2f0a7a7717c8028f7f60ad1	"{n:""٥"",h:[""الباقات والدفع"",""Packages & payment""],body:["	Candidate evidence only; manual verification required.
EVD-f013e1745b37	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Terms_Privacy.html	NDSP_Terms_Privacy.html	178	ee7b49a006c010a872becb3799eb7aee58229ed6c2f0a7a7717c8028f7f60ad1	"[""تُفرض حدود كل باقة في الخادم؛ الواجهة تعرض الحالة فقط. <b>لا تفعيل تلقائي</b> — يُعتمد الاشتراك بعد التحقّق من الدفع."",""Each package's limits are enforced server-side; the frontend shows state only. <b>No auto-activation</b> — a subscription is approved after payment verification.""],"	Candidate evidence only; manual verification required.
EVD-38b9f4ec2001	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Terms_Privacy.html	NDSP_Terms_Privacy.html	179	ee7b49a006c010a872becb3799eb7aee58229ed6c2f0a7a7717c8028f7f60ad1	"[""تُعالج المدفوعات عبر مزوّدين خارجيين (مثل NOWPayments والتحويل البنكي). يمكنك الإلغاء وفق السياسة المعلنة وقت الشراء."",""Payments are processed via third-party providers (such as NOWPayments and bank transfer). You may cancel per the policy disclosed at purchase.""]]},"	Candidate evidence only; manual verification required.
